region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
ctx-lh-transversetemporal,0.7556028961721721,0.8153681561741729,0.561349954307367,0.9075245226165567,0.430004349185771,0.18948953719986728,0.8270401210280349,0.1216758938923828,0.3493854889057272,0.1692140155133204,0.45703607780486166,0.5526584069366219,0.20046993130902413,0.727571877784127,0.15596620400333006,0.38839350062669964,0.3233038269303321,0.5409287522088785,0.13941651771897928,0.15799588965706918,0.4447567034649651
ctx-lh-insula,0.7895114718217333,0.7985776636706077,0.5570881258415905,0.9226836514599024,0.39059894567778225,0.16759178451209072,0.7985185736300742,0.13915993495200427,0.293304337450252,0.15141360172967921,0.43613010800980234,0.536588856437255,0.2530956042902214,0.7136071759824422,0.16898044594523848,0.40294709492864733,0.3159906973415605,0.5226103873145347,0.14670004968372843,0.23138298525405893,0.44718288480691226
ctx-rh-caudalanteriorcingulate,0.8223236712453958,0.7974823276835885,0.5541573536884024,0.9409432588140312,0.3630319273979191,0.27372508687876584,0.799529865930763,0.1255108456194335,0.30703428671334676,0.16336531448272626,0.5095879875889011,0.5457469120276326,0.24392076418314435,0.730664975121978,0.1882887448784503,0.4732136232877303,0.3289627915188945,0.4682620388217616,0.160292688519316,0.1570316545044244,0.4294842717440778
ctx-rh-caudalmiddlefrontal,0.7800306899665497,0.7860967099026481,0.5498863636712326,0.9324908862343717,0.41898794009627965,0.23626873108163124,0.8363443785061272,0.10434808219446644,0.3698951607961733,0.13857869719623228,0.46127775537234816,0.5309571420288988,0.19676319945792128,0.718256298924488,0.17923047767716338,0.37243851417152524,0.29875629783083424,0.49585070897380895,0.14359772955172045,0.15989751026361632,0.38765344286645986
ctx-rh-cuneus,0.7095150554525025,0.7841334633969957,0.5372007995712345,0.9175446169858694,0.4296244251866812,0.16348554630952744,0.8369657799168659,0.13722973304018837,0.3587800335045799,0.13772563493450407,0.45038787660079616,0.5689990349671938,0.129004141922335,0.7112068242708482,0.09503604146106351,0.3465054222520139,0.3133468075900657,0.5873703934676919,0.1543333316535352,0.14993259334335401,0.4109778761539199
ctx-rh-entorhinal,0.8685597111974763,0.7941379270632942,0.5433807442801579,0.9363482356561716,0.3757439441113205,0.3103139803992587,0.7862358382365686,0.10854704446361133,0.30536064674385927,0.14746723787203517,0.5574903120419658,0.5923534693977638,0.2541350172897327,0.7376357454928572,0.2548541484144648,0.4664487083337151,0.31361992821243656,0.42990135383039535,0.1673597854790862,0.13091247511127382,0.44443379692936336
ctx-rh-fusiform,0.8151263284912241,0.798864594912565,0.541779685213801,0.9307478464553653,0.40017951256130263,0.1870755093743972,0.8124247106214733,0.11873448838842052,0.3555368788269486,0.14275224808932527,0.4367146251817259,0.5316136206640218,0.2365363109020441,0.715745518849241,0.1719049271027453,0.378427271757614,0.31172161353735595,0.534807786873363,0.15332237443051205,0.17748497491966875,0.42172043649001945
ctx-rh-inferiorparietal,0.7904464808934801,0.7960249543843934,0.525924962654646,0.9234815217668524,0.40473176007108,0.1823720659745272,0.8347273892203229,0.12298651498942635,0.3819212559036537,0.1461193572489334,0.4500662161336848,0.5340689833878753,0.1491200799359209,0.71055351455081,0.1616593779868016,0.36145369400339716,0.29885181403354844,0.5390062084210965,0.14206976944468386,0.17214752967482583,0.41424537168746534
ctx-rh-inferiortemporal,0.8051460410622078,0.7997901434028412,0.5322777618977512,0.9317817276837455,0.38574121571573217,0.18536791586315207,0.8160015840870608,0.11759372471047937,0.354848369223632,0.14619194995714327,0.45056682175937846,0.5416735091258207,0.23198908788225708,0.7057807365338862,0.18275833306285943,0.3901544092436933,0.2967495822511881,0.5417858296177,0.14075752985783965,0.20223034823440583,0.42039355473395923
ctx-rh-isthmuscingulate,0.7586660832329779,0.7876989760232483,0.5453584531127877,0.9241598656755515,0.4192391727414634,0.1489510072755222,0.8149500756324097,0.13353432007586835,0.3149296810566923,0.156824709846777,0.43350783893123007,0.5353309986331174,0.17511113616212234,0.7193058105934442,0.14967791726683313,0.3627875416752625,0.3160036848594869,0.5375133598432124,0.14510737720953576,0.17931209347957475,0.4364530841026893
ctx-rh-lateraloccipital,0.7539017168530127,0.7928367856831736,0.5391786669667187,0.9190979736137096,0.43586896056505536,0.17116905449101294,0.8383927728260503,0.12809384858737416,0.33829035104956906,0.15700657299895368,0.4320333787670466,0.5645292230133516,0.13445344168560844,0.7145869867357246,0.1398783484226343,0.346063475684093,0.3024971261445607,0.5673872820201098,0.15251287484567075,0.1978060360419275,0.4172074097038944
ctx-rh-lateralorbitofrontal,0.7936966974523221,0.8027595880971472,0.5525509192103529,0.9254995712843199,0.40026060508711037,0.21615446750123612,0.8154443611980812,0.11862329723856899,0.36567373984241897,0.1497572286135302,0.4542860255539617,0.5442133594887071,0.24723822432754322,0.7066516554445104,0.18923639799952952,0.38461894143554703,0.30522973075743176,0.5591470633747198,0.156263481170555,0.1774494831494029,0.4299643961709
ctx-rh-lingual,0.7124774749353604,0.7935906778332298,0.5439408282095213,0.9175917000002267,0.4245543178524013,0.18644295781264275,0.8277771223178734,0.1474959532174811,0.35804704890043776,0.16688741035737903,0.4443569369853656,0.5614020989722055,0.14743290508098053,0.7116083796910998,0.15329460571517345,0.3334887931511982,0.2971380510471895,0.5909461740780262,0.14812920379140926,0.1796450296962804,0.42970846648551947
ctx-rh-medialorbitofrontal,0.800718517114491,0.7951217585767956,0.5340145529838676,0.9339889993676261,0.39418928497093364,0.21745250322074774,0.8128897980977602,0.10539088888949703,0.36802611888072323,0.14139385245675157,0.45283496215813224,0.5454272922073227,0.25605740275576017,0.6995108777641168,0.16563897252212834,0.3976757499046979,0.30293015793309275,0.5584310024658885,0.15275817003883324,0.19481931649857018,0.41086165414701126
ctx-rh-middletemporal,0.811327034836627,0.7976445999885798,0.5404212447674136,0.9274604978058318,0.3920452632240056,0.18456867399770574,0.8233942421097814,0.12483963920698704,0.3470896350648984,0.1517593218078749,0.4357485588904927,0.5414670014425498,0.21407871445399884,0.7157804208174036,0.1492097294521028,0.3899728576633511,0.3041233950528828,0.519956018528358,0.14915913105786704,0.2101017458552408,0.41722644999139835
ctx-rh-parahippocampal,0.7839154027317746,0.7931663584068747,0.5587779747509231,0.9181412044652149,0.39683494171410894,0.17879183693219813,0.8063593994108229,0.12642038404634293,0.3712323424633152,0.16028399136303545,0.4611948351350056,0.508901263449306,0.25987311328978613,0.7292412083804383,0.1373727309157306,0.3990808963347413,0.30945059975229194,0.384704456494818,0.14402341886222647,0.12901564313688824,0.4652900778889736
ctx-rh-paracentral,0.7346974862454289,0.787238612021483,0.5442723567252272,0.9333473818561824,0.417956040243284,0.19437906308125458,0.8405247813299177,0.13295783887217263,0.3569889629375953,0.1751234476176699,0.4828950544492432,0.5317307513989213,0.15988789080824567,0.7196120578811023,0.1635703691132237,0.3552169794562887,0.30782675198978604,0.5046378663175652,0.14157437853452995,0.2224254482571456,0.4228540700317099
ctx-rh-parsopercularis,0.7416174609091168,0.790725779584323,0.5155114181468704,0.9259968499021414,0.3869194474581337,0.2396881683744978,0.8266674537160212,0.14902234332004957,0.38601208464805475,0.17486248487864764,0.4930273437767538,0.5299928925092312,0.1970456959030745,0.7280964952538851,0.1824735756652234,0.3798554770710201,0.28532811629248317,0.5268571894991265,0.1398207350515605,0.18310634904578627,0.4136824029794125
ctx-rh-parsorbitalis,0.7876849340019877,0.7818294769428813,0.5324839190369279,0.9324894651958734,0.412613708636913,0.20392611919666118,0.8237029745653921,0.11145836789018884,0.32262888489832725,0.2021016322796286,0.4224512121626597,0.5244903212164593,0.21463620097526795,0.7142182904892422,0.13470123132344222,0.3895101580814463,0.30516666895996913,0.5548621861318557,0.14529062149401542,0.13181427957585792,0.43743920878446835
