region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
ctx-lh-precuneus,0.7340923010246023,0.8025759942823124,0.501774021848546,0.935095109886764,0.38294661294902255,0.30615039091739593,0.835134738567794,0.09726746746763688,0.395217193544019,0.13247338717449184,0.563974688560305,0.5326884350619656,0.20526473124812294,0.7028469871309804,0.19691807525982724,0.34083750226672416,0.31071351076748766,0.5293320581619141,0.17932875509382906,0.14080059949126847,0.3514514005686916
ctx-lh-rostralanteriorcingulate,0.8347884018325488,0.8207145623882857,0.5363342983305892,0.9488989727201137,0.39107198724088105,0.408166245018224,0.830720916632436,0.07548362789799684,0.36804238209518964,0.14341610766105314,0.6009500925075759,0.5452797294898268,0.2837693611158107,0.6924661482647188,0.2439611369453264,0.44218524393596287,0.35212241514973824,0.4662147230986047,0.20792623630442983,0.11165416047364121,0.3812179821821391
ctx-lh-rostralmiddlefrontal,0.7779854930640976,0.8218032842811195,0.5232389724629123,0.9443003864065456,0.3885960996535044,0.3617360399402232,0.8498902740636445,0.1050689714354135,0.37995931202997013,0.1366312494941578,0.5689810763971983,0.5619948124092983,0.19820105586696607,0.696896968650009,0.22829725559514844,0.37603499025188314,0.33247214663296415,0.4983879067749569,0.207600316905379,0.10246950798778678,0.3755335610894689
ctx-lh-superiorfrontal,0.8126305027494091,0.8024845275920685,0.5396575073778778,0.9435379215030686,0.37830794941332374,0.3543137544312777,0.8446307156463252,0.1072619417020085,0.37148634241981254,0.1461413979267046,0.5730021712391843,0.5495765783777432,0.24600560144614989,0.6961954907022031,0.22382023491603237,0.4204663990777764,0.32760763394435954,0.4734188828902817,0.2043184289294071,0.12342182062738212,0.38301237775573904
ctx-lh-superiorparietal,0.7590523684122049,0.8194161448884895,0.5233702874320407,0.9416642515023371,0.41958190598675127,0.3256118374224665,0.8610496513795323,0.08619611120479301,0.385436139579648,0.17815948628141948,0.5703805017071496,0.5555349807015222,0.1940491211210924,0.7007796454338406,0.21682182762708124,0.34878467797961366,0.3227816786515212,0.47643154746214905,0.1826600839131114,0.1288217090231233,0.3778889690490751
ctx-lh-superiortemporal,0.8010112384418487,0.8249579621912896,0.5311204052385394,0.93852037672689,0.3842369239877776,0.3238028754020257,0.833908075414371,0.09623516107021696,0.35758913124714425,0.13748184796690377,0.5523989180682591,0.5577031774820383,0.24298182633501744,0.715291242496987,0.20196697750532036,0.39809640183229816,0.32733730005989226,0.5216792272883806,0.19286628679134654,0.11630066887376068,0.39373216332774347
ctx-lh-supramarginal,0.7633303340879414,0.7842081585116152,0.5190413367878424,0.9379409848685792,0.3735166349026559,0.3369828984652064,0.855935547710894,0.10999618594373403,0.3814108689529575,0.13844145015576304,0.5608354621364073,0.5465584376309859,0.20178397917402652,0.70423918087389,0.20948815243954083,0.34852603163028734,0.31217550146086337,0.481389108622795,0.16699118871745766,0.14220862966017758,0.3937582879525813
ctx-lh-transversetemporal,0.7553927493794591,0.8303953742748198,0.545989005400852,0.929983252134139,0.4303581512575042,0.3899987966855141,0.8469619196681857,0.062451140494586166,0.3620390514337356,0.1653760987085364,0.5737360008082377,0.5608076502380337,0.20100674075315406,0.7174447274227878,0.22078444929290392,0.3737631400465292,0.33689944007253947,0.5345769338649133,0.19131590675514942,0.1109632019634248,0.37477971889708667
ctx-lh-insula,0.7898305074228089,0.8184886722162189,0.5555844414340327,0.937860480345905,0.3832342567505006,0.34838465393723506,0.8408555578256862,0.0858327134441896,0.3325957100424005,0.12134207713847016,0.567005837392665,0.5574658809082107,0.26464987963129805,0.7066941016137273,0.23295617093805682,0.4220219252015993,0.3493141675125458,0.5061262094085596,0.177398455960109,0.10874179723432285,0.39524366565390645
ctx-rh-caudalanteriorcingulate,0.8069090774031219,0.8075782942509748,0.5343172562829546,0.9473449652063856,0.3799170448312117,0.37396482263784,0.8505346737867537,0.053432671780679265,0.3895302719333198,0.13661554791572317,0.5594156117975423,0.5339902880262195,0.28035130352803606,0.7031880661968153,0.23382170024850457,0.40949447832129104,0.32966660793729985,0.4913072496005137,0.22833836472662056,0.11890565878590378,0.34604253641974675
